catalog,bare_valve_code,series,size,end_connection,num_empty,all_empty,empty_positions
butterfly,4020MK0329,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0330,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0331,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0332,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0333,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0334,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0335,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0336,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0337,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0338,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0339,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0340,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0341,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0342,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0343,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0344,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0345,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0346,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0347,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0348,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0349,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0350,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0351,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0352,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0353,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0354,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0355,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0356,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0357,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0358,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0359,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0360,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0361,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0362,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0363,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0364,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0365,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0366,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0367,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0368,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0369,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0370,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0371,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0372,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0373,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0374,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0375,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0376,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0377,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0378,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0379,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0380,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0381,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0382,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0383,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0384,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0385,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0386,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0387,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MK0388,4020M80,"3""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
